# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov 26 17:38:18 2022
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
11709022,K07474.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,0.719572890,131.9803800,2454964.980,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011709/011709022/dv/kplr011709022-20160209194854_dvr.pdf,,,,,,,,,289.737610,49.858589,12.902,12.820,12.820,,,9.456,8.899,8.676,,,,,,,,,,,,,
11724091,K07475.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.559090282,131.7719964,2454964.772,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011724/011724091/dv/kplr011724091-20160209194854_dvr.pdf,,,,,,,,,296.977050,49.841808,13.575,13.773,13.510,13.458,13.441,12.645,12.458,12.401,,,,,,,,,,,,,
11757422,K07476.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,1.819935570,132.5271400,2454965.527,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011757/011757422/dv/kplr011757422-20160209194854_dvr.pdf,,,,,,,,,288.592800,49.968361,15.435,16.631,15.393,14.922,14.659,13.552,12.909,12.759,,,,,,,,,,,,,
11763910,K07477.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,0,q1_q17_dr25_sup_koi,,0.612888148,131.9637200,2454964.964,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011763/011763910/dv/kplr011763910-20160209194854_dvr.pdf,,,,,,,,,292.292390,49.955441,13.725,13.997,13.661,13.601,13.599,12.774,12.578,12.539,,,,,,,,,,,,,
11768970,K07478.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,15.541358818,141.9557755,2454974.956,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011768/011768970/dv/kplr011768970-20160209194854_dvr.pdf,,,,,,,,,294.740910,49.928791,12.658,13.281,12.610,12.392,12.280,11.263,10.814,10.738,,,,,,,,,,,,,
11773625,K07479.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.196916800,133.4145000,2454966.414,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011773/011773625/dv/kplr011773625-20160209194854_dvr.pdf,,,,,,,,,296.739170,49.978352,13.440,13.922,13.372,13.234,13.168,12.223,11.877,11.803,,,,,,,,,,,,,
11775530,K07480.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,0,q1_q17_dr25_sup_koi,,12.817701200,143.6091000,2454976.609,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,297.528720,49.990059,13.505,13.893,13.473,13.339,13.279,12.425,12.179,12.189,,,,,,,,,,,,,
11811454,K07481.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,2.274628199,132.0170362,2454965.017,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011811/011811454/dv/kplr011811454-20160209194854_dvr.pdf,,,,,,,,,290.397250,50.065090,11.152,11.773,11.208,,,10.522,10.309,10.262,,,,,,,,,,,,,
11817750,K07482.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,9.762550001,131.6719650,2454964.672,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011817/011817750/dv/kplr011817750-20160209194854_dvr.pdf,,,,,,,,,293.826870,50.076530,12.250,12.416,12.195,12.202,12.205,11.440,11.288,11.245,,,,,,,,,,,,,
11825996,K07483.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,16.916338600,132.8922000,2454965.892,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,297.347260,50.047440,13.132,13.631,13.097,12.919,12.848,11.897,11.589,11.560,,,,,,,,,,,,,
11854636,K07484.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,37.020023200,131.8379000,2454964.838,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011854/011854636/dv/kplr011854636-20160209194854_dvr.pdf,,,,,,,,,286.102810,50.126541,15.424,15.967,15.355,15.191,15.091,14.170,13.856,13.778,,,,,,,,,,,,,
11855538,K07485.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,1,q1_q17_dr25_sup_koi,,2.521265000,132.8480000,2454965.848,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011855/011855538/dv/kplr011855538-20160209194854_dvr.pdf,,,,,,,,,286.709470,50.165909,12.227,12.534,12.202,12.096,12.058,11.237,10.938,10.852,,,,,,,,,,,,,
11858541,K07486.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,5.674353343,135.7548264,2454968.755,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011858/011858541/dv/kplr011858541-20160209194854_dvr.pdf,,,,,,,,,288.636110,50.173260,14.215,14.773,14.156,13.976,13.857,12.921,12.570,12.453,,,,,,,,,,,,,
11873166,K07487.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.734426335,131.9317390,2454964.932,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011873/011873166/dv/kplr011873166-20160209194854_dvr.pdf,,,,,,,,,296.193510,50.129219,13.470,13.873,13.419,13.297,13.278,12.477,12.170,12.124,,,,,,,,,,,,,
11873171,K07488.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,0.734426409,131.9297200,2454964.930,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011873/011873171/dv/kplr011873171-20160209194854_dvr.pdf,,,,,,,,,296.196930,50.136120,15.588,15.977,15.558,15.421,15.376,14.537,14.225,14.215,,,,,,,,,,,,,
11904704,K07489.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,0.565713361,131.6635700,2454964.664,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011904/011904704/dv/kplr011904704-20160209194854_dvr.pdf,,,,,,,,,286.038390,50.294441,14.722,15.417,14.651,14.424,14.307,13.351,12.882,12.858,,,,,,,,,,,,,
11906217,K07490.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,37.910213899,162.4584190,2454995.458,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011906/011906217/dv/kplr011906217-20160209194854_dvr.pdf,,,,,,,,,287.059270,50.214031,14.430,15.280,14.397,14.067,13.860,12.824,12.257,12.167,,,,,,,,,,,,,
11913052,K07491.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,3.747853070,134.1746500,2454967.175,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011913/011913052/dv/kplr011913052-20160209194854_dvr.pdf,,,,,,,,,291.044980,50.282261,13.846,14.713,13.748,13.474,13.248,12.161,11.591,11.461,,,,,,,,,,,,,
11913071,K07492.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,3.747835042,134.1877331,2454967.188,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011913/011913071/dv/kplr011913071-20160209194854_dvr.pdf,,,,,,,,,291.061400,50.255440,9.532,9.507,9.540,9.715,9.655,8.834,8.732,8.683,,,,,,,,,,,,,
11918482,K07493.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.947548480,132.2664310,2454965.266,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,294.019170,50.216606,13.497,14.007,13.442,13.278,,14.874,14.248,13.885,,,,,,,,,,,,,
11922648,K07494.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,1.756431850,132.0575000,2454965.058,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011922/011922648/dv/kplr011922648-20160209194854_dvr.pdf,,,,,,,,,295.949250,50.208920,14.529,15.053,14.481,14.304,14.226,13.273,12.930,12.909,,,,,,,,,,,,,
11922782,K07495.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.756466865,132.0302990,2454965.030,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011922/011922782/dv/kplr011922782-20160209194854_dvr.pdf,,,,,,,,,296.007420,50.232609,10.460,10.861,10.407,10.288,10.242,9.304,9.016,8.958,,,,,,,,,,,,,
11923819,K07496.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,33.159475806,159.8126411,2454992.813,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011923/011923819/dv/kplr011923819-20160209194854_dvr.pdf,,,,,,,,,296.464290,50.286152,11.562,11.608,11.546,11.634,11.705,10.926,10.760,10.797,,,,,,,,,,,,,
11959569,K07497.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,46.148691060,173.2380910,2455006.238,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011959/011959569/dv/kplr011959569-20160209194854_dvr.pdf,,,,,,,,,289.394170,50.368069,12.387,13.006,12.307,12.122,12.016,11.009,10.582,10.530,,,,,,,,,,,,,
11966557,K07498.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,60.297677400,161.8546910,2454994.855,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011966/011966557/dv/kplr011966557-20160209194854_dvr.pdf,,,,,,,,,293.480350,50.347488,15.680,16.184,15.641,15.465,15.375,14.406,14.090,13.913,,,,,,,,,,,,,
11967004,K07499.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.941635737,133.1097354,2454966.110,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011967/011967004/dv/kplr011967004-20160209194854_dvr.pdf,,,,,,,,,293.680730,50.300259,13.898,14.217,13.847,13.761,13.753,12.883,12.605,12.548,,,,,,,,,,,,,
11968490,K07500.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.539445498,131.8982990,2454964.898,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011968/011968490/dv/kplr011968490-20160209194854_dvr.pdf,,,,,,,,,294.350160,50.351460,13.698,13.746,13.622,13.673,,12.610,12.369,12.337,,,,,,,,,,,,,
11970288,K07501.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,20.710685300,134.0319200,2454967.032,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011970/011970288/dv/kplr011970288-20160209194854_dvr.pdf,,,,,,,,,295.212550,50.316910,11.308,11.485,11.250,11.242,11.238,10.449,10.267,10.248,,,,,,,,,,,,,
12004679,K07502.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,2.521245368,132.8563627,2454965.856,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012004/012004679/dv/kplr012004679-20160209194854_dvr.pdf,,,,,,,,,286.425690,50.417019,13.231,13.741,13.190,13.012,12.966,12.075,11.704,11.638,,,,,,,,,,,,,
12004680,K07503.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,2.521227640,132.8697300,2454965.870,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012004/012004680/dv/kplr012004680-20160209194854_dvr.pdf,,,,,,,,,286.427030,50.406300,15.301,15.863,15.235,15.060,14.929,14.047,13.649,13.578,,,,,,,,,,,,,
12004689,K07504.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,1,q1_q17_dr25_sup_koi,,2.521270800,132.8596000,2454965.860,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,286.431370,50.401440,15.894,16.573,15.851,15.603,15.442,14.451,14.061,13.963,,,,,,,,,,,,,
12013615,K07505.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,8.202869679,138.5109062,2454971.511,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012013/012013615/dv/kplr012013615-20160209194854_dvr.pdf,,,,,,,,,291.946410,50.481960,13.878,14.351,13.831,13.675,13.616,12.714,12.429,12.372,,,,,,,,,,,,,
12016243,K07506.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,11.843611900,138.0037000,2454971.004,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012016/012016243/dv/kplr012016243-20160209194854_dvr.pdf,,,,,,,,,293.495640,50.480640,15.193,15.668,15.146,14.989,14.937,14.036,13.632,13.609,,,,,,,,,,,,,
12022517,K07507.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,3.442714533,132.3912568,2454965.391,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012022/012022517/dv/kplr012022517-20160209194854_dvr.pdf,,,,,,,,,296.375370,50.486801,15.715,16.254,15.676,15.484,15.370,14.359,13.995,13.837,,,,,,,,,,,,,
12022718,K07508.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,4.627775175,133.3903550,2454966.390,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012022/012022718/dv/kplr012022718-20160209194854_dvr.pdf,,,,,,,,,296.443510,50.420441,14.690,15.182,14.618,14.479,14.374,13.419,13.054,12.957,,,,,,,,,,,,,
12053823,K07509.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,28.785034700,145.7978000,2454978.798,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,286.687560,50.531506,13.570,13.798,13.502,13.471,,12.660,12.465,12.431,,,,,,,,,,,,,
12067960,K07510.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.606820010,135.8446600,2454968.845,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012067/012067960/dv/kplr012067960-20160209194854_dvr.pdf,,,,,,,,,294.739620,50.566841,15.289,15.808,15.230,15.067,15.013,14.116,13.689,13.593,,,,,,,,,,,,,
12071006,K07511.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,6.096030635,135.0308909,2454968.031,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012071/012071006/dv/kplr012071006-20160209194854_dvr.pdf,,,,,,,,,296.105010,50.518471,13.533,13.657,13.492,13.454,13.452,12.653,12.425,12.288,,,,,,,,,,,,,
12105785,K07512.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,31.953038766,142.7080540,2454975.708,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012105/012105785/dv/kplr012105785-20160209194854_dvr.pdf,,,,,,,,,288.487400,50.675461,13.032,13.556,12.974,12.807,12.757,11.800,11.440,11.350,,,,,,,,,,,,,
12106875,K07513.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,1,q1_q17_dr25_sup_koi,,5.937170800,135.9570000,2454968.957,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,289.143550,50.611198,15.379,15.999,15.331,15.113,15.008,14.077,13.671,13.531,,,,,,,,,,,,,
12157983,K07514.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,0.577844035,131.8805800,2454964.881,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012157/012157983/dv/kplr012157983-20160209194854_dvr.pdf,,,,,,,,,290.659520,50.711342,13.766,14.246,13.697,13.560,13.472,12.543,12.182,12.151,,,,,,,,,,,,,
12164751,K07515.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,2.630090609,132.2247410,2454965.225,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012164/012164751/dv/kplr012164751-20160209194854_dvr.pdf,,,,,,,,,294.387420,50.717098,14.187,14.557,14.154,14.028,13.947,13.074,12.693,12.625,,,,,,,,,,,,,
12217907,K07516.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,43.204596783,146.5978539,2454979.598,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012217/012217907/dv/kplr012217907-20160209194854_dvr.pdf,,,,,,,,,296.271150,50.886292,14.291,,14.244,14.092,14.037,13.164,12.848,12.856,,,,,,,,,,,,,
12251779,K07517.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,14.844240386,134.2337694,2454967.234,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012251/012251779/dv/kplr012251779-20160209194854_dvr.pdf,,,,,,,,,287.573610,50.998730,14.415,14.812,14.388,14.246,14.192,13.311,13.006,12.921,,,,,,,,,,,,,
12268220,K07518.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,4.421580210,134.3954470,2454967.395,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012268/012268220/dv/kplr012268220-20160209194854_dvr.pdf,,,,,,,,,296.490690,50.905861,11.425,11.451,11.417,11.468,11.484,10.756,10.615,10.554,,,,,,,,,,,,,
